Name,k_percent,bb_percent,xba,xslg,xobp,single%,double%,triple%,home_run%,PA/G,Hand
Elvin Rodríguez,20.0,7.777777777777778,0.0,0.0,0.37777777777777777,0.13333333333333333,0.05555555555555555,0.0,0.1,12.857142857142858,R
Elvis Alvarado,28.415300546448087,11.748633879781421,0.20400000000000001,0.43,0.3087431693989071,0.09836065573770492,0.04371584699453552,0.0,0.03825136612021858,4.066666666666666,R
Emerson Hancock,19.917440660474714,7.017543859649122,0.26183701366982126,0.43348054679284964,0.3106295149638803,0.15170278637770898,0.04024767801857585,0.0,0.03611971104231166,22.64,R
Emilio Pagán,28.19277108433735,7.469879518072289,0.0,0.0,0.25301204819277107,0.08433734939759036,0.03614457831325301,0.0024096385542168677,0.04096385542168675,4.027777777777778,R
Emmanuel Clase,23.383084577114428,5.970149253731344,0.0,0.0,0.30845771144278605,0.17412935323383086,0.03980099502487562,0.004975124378109453,0.009950248756218905,4.1875,R
Emmet Sheehan,27.358490566037737,7.681940700808625,0.218823613086771,0.37940540540540535,0.2991913746630728,0.11590296495956873,0.05256064690026954,0.004043126684636119,0.03638814016172507,20.6,R
Enmanuel De Jesus,21.910112359550563,8.426966292134832,0.253,0.407,0.3089887640449438,0.15730337078651685,0.02247191011235955,0.016853932584269662,0.016853932584269662,5.933333333333334,
Enyel De Los Santos,22.040072859744992,7.468123861566484,0.23718032786885243,0.39095081967213113,0.3005464480874317,0.13479052823315119,0.0546448087431694,0.0036429872495446266,0.0273224043715847,4.483333333333333,R
Eric Lauer,19.56989247311828,7.204301075268817,0.24835874439461883,0.44825560538116593,0.2978494623655914,0.12903225806451613,0.041935483870967745,0.0032258064516129032,0.04408602150537634,21.181818181818183,L
Eric Orze,20.708446866485012,10.899182561307901,0.253,0.367,0.3405994550408719,0.1444141689373297,0.05449591280653951,0.005449591280653951,0.013623978201634877,5.25,R
Erick Fedde,14.805194805194805,9.696969696969697,0.2662484848484849,0.45040606060606064,0.3367965367965368,0.15151515151515152,0.045021645021645025,0.0025974025974025974,0.0354978354978355,18.344827586206897,R
Erik Miller,27.531645569620252,14.240506329113924,0.17600000000000002,0.261,0.33544303797468356,0.13291139240506328,0.03164556962025317,0.0,0.009493670886075948,3.836734693877551,L
Erik Sabrowski,36.577181208053695,16.107382550335572,0.0,0.0,0.31208053691275167,0.08053691275167785,0.03355704697986577,0.006711409395973154,0.016778523489932886,3.3137254901960786,L
Ethan Roberts,15.454545454545453,12.727272727272727,0.0,0.0,0.35454545454545455,0.14545454545454545,0.01818181818181818,0.00909090909090909,0.02727272727272727,4.782608695652174,R
Eury Pérez,26.56748140276302,9.670563230605739,0.0,0.0,0.2879914984059511,0.10095642933049948,0.044633368756641874,0.003188097768331562,0.030818278427205102,22.24,R
Evan Phillips,28.000000000000007,6.666666666666667,0.0,0.0,0.30666666666666664,0.16,0.02666666666666667,0.0,0.05333333333333334,3.409090909090909,R
Evan Sisk,27.44360902255639,12.406015037593985,0.199,0.287,0.34962406015037595,0.12781954887218044,0.041353383458646614,0.0037593984962406013,0.011278195488721804,4.769230769230769,
Félix Bautista,35.2112676056338,16.19718309859155,0.0,0.0,0.2746478873239437,0.06338028169014084,0.028169014084507043,0.0,0.02112676056338028,4.057142857142857,R
Fernando Cruz,31.77777777777778,12.88888888888889,0.185,0.324,0.3111111111111111,0.10222222222222223,0.042222222222222223,0.0,0.02666666666666667,3.8360655737704916,R
Foster Griffin,22.063492063492063,6.190476190476191,0.254,0.418,0.2873015873015873,0.13333333333333333,0.04126984126984127,0.0015873015873015873,0.03650793650793651,23.333333333333332,L
Framber Valdez,20.668485675306957,8.526603001364256,0.25187039563437924,0.3826821282401091,0.32060027285129605,0.15688949522510232,0.04024556616643929,0.004092769440654843,0.020463847203274217,24.59259259259259,L
Franco Aleman,26.829268292682926,9.75609756097561,0.0,0.0,0.35365853658536583,0.18292682926829268,0.024390243902439025,0.0,0.024390243902439025,4.555555555555555,R
Frankie Montas,17.97752808988764,7.865168539325842,0.0,0.0,0.3539325842696629,0.14606741573033707,0.07865168539325842,0.0,0.0449438202247191,19.77777777777778,R
Fraser Ellard,29.72972972972973,25.675675675675674,0.0,0.0,0.3783783783783784,0.08108108108108109,0.013513513513513514,0.0,0.013513513513513514,4.111111111111111,R
Freddy Peralta,25.384615384615383,8.81118881118881,0.22012152269399707,0.369002196193265,0.2993006993006993,0.12237762237762238,0.04055944055944056,0.0013986013986013986,0.03426573426573427,22.964285714285715,R
Génesis Cabrera,18.71657754010695,9.62566844919786,0.0,0.0,0.35294117647058826,0.13903743315508021,0.0427807486631016,0.0,0.06417112299465241,4.675,R
Gabe Speier,28.00925925925926,6.25,0.187,0.31,0.2638888888888889,0.10185185185185185,0.046296296296296294,0.004629629629629629,0.02546296296296296,3.533333333333333,L
Gabriel Hughes,18.181818181818183,9.090909090909092,0.237,0.357,0.3333333333333333,0.16017316017316016,0.04329004329004329,0.008658008658008658,0.021645021645021644,21.0,R
Gage Jump,24.324324324324323,11.056511056511056,0.258,0.4,0.3464373464373464,0.14742014742014742,0.05405405405405406,0.002457002457002457,0.02457002457002457,22.61111111111111,R
Garrett Cleavinger,32.304038004750595,9.263657957244655,0.21641567695961994,0.34610688836104514,0.2921615201900237,0.11401425178147269,0.026128266033254157,0.004750593824228029,0.0332541567695962,3.56,L
Garrett Crochet,30.981595092024538,5.828220858895706,0.21,0.347,0.2719836400817996,0.1359918200408998,0.03783231083844581,0.002044989775051125,0.03067484662576687,23.0,L
Garrett Whitlock,30.379746835443036,6.962025316455696,0.2,0.311,0.2679324894514768,0.14556962025316456,0.03164556962025317,0.0,0.010548523206751054,3.717391304347826,R
Gavin Collyer,20.952380952380953,18.095238095238095,0.0,0.0,0.38095238095238093,0.09523809523809523,0.0380952380952381,0.0,0.009523809523809525,4.565217391304348,
Gavin Williams,28.736462093862816,9.675090252707582,0.22762086700955184,0.4040345334313006,0.29169675090252706,0.1184115523465704,0.03393501805054152,0.001444043321299639,0.036101083032490974,23.464285714285715,R
Geoff Hartlieb,9.859154929577464,12.676056338028168,0.0,0.0,0.39436619718309857,0.18309859154929578,0.04225352112676056,0.028169014084507043,0.014084507042253521,7.888888888888889,R
George Kirby,23.008849557522122,5.551086082059533,0.2539484536082474,0.4000996563573883,0.3153660498793242,0.17055510860820594,0.04666130329847144,0.003218020917135961,0.030571198712791632,24.615384615384617,R
George Klassen,19.2,16.8,0.0,0.0,0.36,0.136,0.032,0.0,0.016,20.833333333333332,R
George Soriano,22.041763341067284,10.672853828306264,0.236,0.409,0.3433874709976798,0.1345707656612529,0.04176334106728538,0.002320185614849188,0.04640371229698376,4.161290322580645,R
Gerardo Carrillo,26.31578947368421,19.736842105263158,0.0,0.0,0.35526315789473684,0.11842105263157894,0.039473684210526314,0.0,0.0,6.333333333333333,R
Germán Márquez,14.510278113663846,8.706166868198308,0.0,0.0,0.36638452237001207,0.15598548972188633,0.06166868198307134,0.007255139056831922,0.044740024183796856,18.153846153846153,R
Gerrit Cole,25.821596244131456,5.164319248826291,0.24,0.36699999999999994,0.2746478873239437,0.13615023474178403,0.046948356807511735,0.004694835680751174,0.03051643192488263,23.666666666666668,R
Gordon Graceffo,19.157894736842106,9.263157894736842,0.24500000000000002,0.421,0.30105263157894735,0.11789473684210526,0.056842105263157895,0.010526315789473684,0.014736842105263158,5.127272727272727,R
Graham Ashcraft,24.06015037593985,10.275689223057643,0.243,0.337,0.3233082706766917,0.15037593984962405,0.05513784461152882,0.002506265664160401,0.010025062656641603,4.1923076923076925,R
Grant Anderson,23.574144486692017,9.505703422053232,0.22816377649325625,0.3489788053949904,0.29277566539923955,0.11787072243346007,0.03802281368821293,0.005703422053231939,0.030418250950570342,4.4,R
Grant Holman,16.50485436893204,8.737864077669903,0.0,0.0,0.34951456310679613,0.1941747572815534,0.02912621359223301,0.0,0.02912621359223301,4.681818181818182,R
Grant Holmes,21.557454890788225,10.351377018043685,0.24699145299145298,0.4214586894586895,0.3190883190883191,0.13865147198480532,0.032288698955365625,0.001899335232668566,0.03323836657169991,20.77777777777778,R
Grant Taylor,33.484162895927604,8.823529411764707,0.187,0.282,0.2850678733031674,0.15384615384615385,0.03167420814479638,0.0,0.00904977375565611,5.377358490566038,
Grant Wolfram,24.539877300613497,8.895705521472392,0.233,0.364,0.35276073619631904,0.16257668711656442,0.06441717791411043,0.006134969325153374,0.015337423312883436,3.784313725490196,
Grayson Rodriguez,20.689655172413794,9.482758620689655,0.27,0.46,0.3563218390804598,0.14367816091954022,0.05747126436781609,0.008620689655172414,0.034482758620689655,21.75,R
Greg Weissert,21.868787276341948,7.5546719681908545,0.223108,0.37322000000000005,0.2962226640159046,0.1411530815109344,0.041749502982107355,0.0,0.027833001988071572,3.9642857142857144,R
Gregory Soto,26.425855513307983,9.125475285171103,0.21733840304182508,0.3190513307984791,0.3155893536121673,0.14068441064638784,0.03612167300380228,0.0019011406844106464,0.017110266159695818,4.116666666666666,L
Griffin Canning,21.907600596125185,10.432190760059612,0.24995223880597014,0.4227373134328359,0.33979135618479883,0.16244411326378538,0.03129657228017884,0.0029806259314456036,0.03129657228017884,14.291666666666666,R
Griffin Jax,29.455081001472752,7.80559646539028,0.24549631811487482,0.39649189985272454,0.30633284241531666,0.15316642120765833,0.03829160530191458,0.0014727540500736377,0.030927835051546393,13.2,R
Gunnar Hoglund,16.546762589928058,7.913669064748201,0.0,0.0,0.35251798561151076,0.15827338129496402,0.04316546762589928,0.0,0.07194244604316546,23.166666666666668,R
Gus Varland,19.867549668874172,9.933774834437086,0.0,0.0,0.3841059602649007,0.152317880794702,0.07947019867549669,0.006622516556291391,0.046357615894039736,4.575757575757576,R
Hayden Birdsong,22.818791946308725,12.416107382550337,0.227,0.42,0.34563758389261745,0.12416107382550336,0.040268456375838924,0.006711409395973154,0.03355704697986577,14.19047619047619,R
Hayden Juenger,7.407407407407406,9.876543209876543,0.0,0.0,0.4074074074074074,0.20987654320987653,0.07407407407407407,0.012345679012345678,0.0,5.4,R
Hayden Wesneski,21.453287197231834,6.920415224913494,0.0,0.0,0.2768166089965398,0.11418685121107267,0.04498269896193772,0.006920415224913495,0.031141868512110725,22.571428571428573,R
Hector Neris,28.225806451612907,12.903225806451612,0.0,0.0,0.3709677419354839,0.11290322580645161,0.07258064516129033,0.0,0.04838709677419355,3.5428571428571427,R
Hoby Milner,17.078651685393258,6.741573033707865,0.23499999999999996,0.405,0.31235955056179776,0.15955056179775282,0.04719101123595506,0.0044943820224719105,0.02247191011235955,3.8974358974358974,L
Hogan Harris,26.373626373626372,12.820512820512821,0.22126373626373627,0.3318150183150183,0.3333333333333333,0.1391941391941392,0.0347985347985348,0.0,0.020146520146520148,4.26984126984127,L
Huascar Brazobán,21.595330739299612,10.894941634241246,0.0,0.0,0.29961089494163423,0.11673151750972763,0.038910505836575876,0.0038910505836575876,0.021400778210116732,4.5,R
Hunter Barco,16.091954022988507,14.942528735632186,0.0,0.0,0.41379310344827586,0.13793103448275862,0.05747126436781609,0.0,0.04597701149425287,12.428571428571429,R
Hunter Bigge,17.93103448275862,13.103448275862068,0.0,0.0,0.3103448275862069,0.0896551724137931,0.04827586206896552,0.0,0.034482758620689655,4.722222222222222,R
Hunter Brown,27.315247895229188,9.448082319925163,0.21222918615528533,0.3358194574368569,0.2862488306828812,0.12628624883068287,0.027128157156220765,0.0028063610851262865,0.025257249766136577,22.666666666666668,R
Hunter Dobbins,19.917864476386036,8.41889117043121,0.2372053388090349,0.3917577002053388,0.3182751540041068,0.14784394250513347,0.04722792607802875,0.004106776180698152,0.026694045174537988,21.0,R
Hunter Gaddis,24.696356275303643,8.299595141700404,0.2347035490605428,0.38057620041753654,0.30364372469635625,0.15587044534412955,0.02631578947368421,0.004048582995951417,0.02631578947368421,3.727272727272727,R
Hunter Greene,30.28673835125448,6.630824372759856,0.201,0.372,0.2670250896057348,0.1057347670250896,0.05017921146953405,0.0017921146953405018,0.03942652329749104,24.2,R
Hunter Stratton,17.97752808988764,7.865168539325842,0.0,0.0,0.3707865168539326,0.20224719101123595,0.02247191011235955,0.0,0.033707865168539325,5.933333333333334,R
Hunter Strickland,15.384615384615385,10.989010989010989,0.0,0.0,0.2967032967032967,0.0989010989010989,0.06593406593406594,0.0,0.02197802197802198,4.7894736842105265,R
Hurston Waldrep,24.017467248908297,9.606986899563319,0.251,0.359,0.3056768558951965,0.14847161572052403,0.034934497816593885,0.0,0.013100436681222707,22.9,R
Ian Gibaut,13.761467889908257,7.339449541284404,0.0,0.0,0.3119266055045872,0.1559633027522936,0.05504587155963303,0.0,0.027522935779816515,4.36,R
Ian Hamilton,25.301204819277107,13.25301204819277,0.0,0.0,0.3072289156626506,0.10843373493975904,0.024096385542168676,0.006024096385542169,0.030120481927710843,4.611111111111111,R
Ian Seymour,28.370786516853933,7.162921348314606,0.22511797752808987,0.38630056179775285,0.2851123595505618,0.12219101123595505,0.03932584269662921,0.007022471910112359,0.0351123595505618,11.19047619047619,L
Isaac Mattson,21.703296703296704,10.164835164835164,0.0,0.0,0.3159340659340659,0.13186813186813187,0.054945054945054944,0.0,0.019230769230769232,4.486486486486487,
J.T. Ginn,22.633744855967077,9.053497942386832,0.23535390946502058,0.3784526748971193,0.31790123456790126,0.13271604938271606,0.04218106995884774,0.0020576131687242796,0.03497942386831276,21.48148148148148,R
JP Sears,19.55922865013774,6.473829201101928,0.24099999999999996,0.44600000000000006,0.3181818181818182,0.13774104683195593,0.05371900826446281,0.0013774104683195593,0.049586776859504134,17.875,R
JR Ritchie,20.703125,14.0625,0.24,0.408,0.34375,0.125,0.0234375,0.0,0.03515625,18.285714285714285,R
JT Brubaker,16.62125340599455,10.354223433242506,0.274,0.427,0.3079019073569482,0.13896457765667575,0.035422343324250684,0.008174386920980926,0.013623978201634877,6.097560975609756,
Jack Dreyer,26.229508196721312,8.561020036429872,0.20587523629489604,0.34007183364839316,0.2677595628415301,0.11839708561020036,0.03642987249544627,0.0036429872495446266,0.020036429872495445,3.76271186440678,L
Jack Flaherty,27.182718271827184,9.810981098109812,0.23345420560747665,0.40163738317757014,0.3195319531953195,0.1278127812781278,0.04770477047704771,0.0036003600360036,0.0315031503150315,20.473684210526315,R
Jack Kochanowicz,14.727722772277227,11.633663366336634,0.2815049504950495,0.4573762376237624,0.37995049504950495,0.18564356435643564,0.024752475247524754,0.0037128712871287127,0.034653465346534656,22.76923076923077,R
Jack Leiter,23.076923076923077,10.18981018981019,0.2428021978021978,0.428063936063936,0.3176823176823177,0.13586413586413587,0.03696303696303696,0.001998001998001998,0.03196803196803197,23.666666666666668,R
Jack Perkins,24.579124579124578,10.1010101010101,0.23,0.38399999999999995,0.3333333333333333,0.13131313131313133,0.04208754208754209,0.003367003367003367,0.037037037037037035,13.53125,R
Jackson Jobe,18.012422360248447,11.490683229813664,0.242,0.438,0.34782608695652173,0.13664596273291926,0.040372670807453416,0.006211180124223602,0.034161490683229816,20.8,R
Jackson Kent,19.318181818181817,17.045454545454543,0.0,0.0,0.375,0.13636363636363635,0.056818181818181816,0.0,0.011363636363636364,22.0,R
Jackson Kowar,21.12676056338028,9.859154929577464,0.0,0.0,0.30985915492957744,0.11267605633802817,0.028169014084507043,0.0,0.056338028169014086,4.733333333333333,R
Jackson Rutledge,19.696969696969695,7.2727272727272725,0.255,0.448,0.3575757575757576,0.1696969696969697,0.04242424242424243,0.0030303030303030303,0.048484848484848485,5.238095238095238,R
Jacob Latz,25.174825174825173,9.615384615384615,0.21819580419580417,0.3530979020979021,0.263986013986014,0.10139860139860139,0.043706293706293704,0.005244755244755245,0.017482517482517484,4.571428571428571,L
Jacob Lopez,24.971098265895954,10.289017341040463,0.20784508670520233,0.3512219653179191,0.32716763005780347,0.1375722543352601,0.03468208092485549,0.0011560693641618498,0.03699421965317919,20.26086956521739,L
Jacob Misiorowski,36.223929747530185,8.01317233809001,0.18007407407407408,0.28164814814814815,0.2491767288693743,0.10976948408342481,0.01756311745334797,0.003293084522502744,0.025246981339187707,22.76923076923077,R
Jacob Waguespack,15.328467153284672,10.218978102189782,0.0,0.0,0.24087591240875914,0.0948905109489051,0.0,0.0,0.0364963503649635,5.074074074074074,R
Jacob Webb,23.653846153846153,7.6923076923076925,0.2320826923076923,0.37716346153846153,0.27884615384615385,0.13846153846153847,0.023076923076923078,0.0,0.03461538461538462,4.147540983606557,R
Jacob deGrom,28.617886178861788,6.016260162601625,0.2260170731707317,0.38871951219512196,0.2577235772357724,0.12601626016260162,0.032520325203252036,0.0016260162601626016,0.034959349593495934,21.576923076923077,R
Jaden Hill,22.857142857142858,11.071428571428571,0.0,0.0,0.3392857142857143,0.1392857142857143,0.03571428571428571,0.014285714285714285,0.017857142857142856,3.973684210526316,R
Jake Bennett,19.839142091152816,4.825737265415549,0.23100000000000004,0.364,0.2680965147453083,0.16085790884718498,0.032171581769437,0.0,0.01876675603217158,23.3125,R
Jake Bird,25.476190476190474,9.047619047619047,0.235,0.373,0.3523809523809524,0.1595238095238095,0.05,0.002380952380952381,0.030952380952380953,3.909090909090909,R
Jake Eder,19.230769230769234,11.538461538461538,0.0,0.0,0.32051282051282054,0.11538461538461539,0.038461538461538464,0.0,0.038461538461538464,9.75,R
Jake Irvin,18.080548414738647,8.740359897172237,0.26485946872322197,0.486439588688946,0.33590402742073694,0.14224507283633248,0.04541559554413025,0.002570694087403599,0.04541559554413025,21.11111111111111,R
Jake Woodford,15.54054054054054,6.756756756756757,0.0,0.0,0.36486486486486486,0.21283783783783783,0.04054054054054054,0.010135135135135136,0.02364864864864865,7.0,R
Jakob Junis,19.10828025477707,6.581740976645436,0.2592860215053764,0.3973741935483871,0.30148619957537154,0.16348195329087048,0.036093418259023353,0.004246284501061571,0.016985138004246284,4.441860465116279,R
Jalen Beeks,19.767441860465116,8.13953488372093,0.235,0.398,0.29069767441860467,0.12209302325581395,0.046511627906976744,0.0,0.03488372093023256,3.896551724137931,L
Jameson Taillon,19.715224534501644,6.571741511500548,0.2475743473325766,0.4655005675368899,0.28696604600219056,0.12267250821467689,0.03943044906900329,0.002190580503833516,0.054764512595837894,21.294117647058822,R
Janson Junk,16.666666666666668,4.648526077097506,0.26812244897959187,0.4322857142857143,0.30158730158730157,0.16439909297052155,0.05668934240362812,0.003401360544217687,0.022675736961451247,20.714285714285715,R
Jared Jones,26.602564102564102,8.653846153846153,0.225,0.392,0.30448717948717946,0.11538461538461539,0.05128205128205128,0.00641025641025641,0.038461538461538464,19.5,R
Jared Koenig,25.510204081632654,7.482993197278912,0.199,0.324,0.29591836734693877,0.14285714285714285,0.03741496598639456,0.003401360544217687,0.023809523809523808,3.769230769230769,R
Jared Shuster,14.634146341463415,6.097560975609756,0.0,0.0,0.4146341463414634,0.23170731707317074,0.0975609756097561,0.0,0.0,6.833333333333333,R
Jason Adam,22.77227722772277,8.168316831683168,0.196,0.309,0.29207920792079206,0.15099009900990099,0.024752475247524754,0.0,0.022277227722772276,3.7222222222222223,R
Jason Alexander,18.80952380952381,8.095238095238095,0.27,0.44300000000000006,0.33095238095238094,0.14285714285714285,0.04047619047619048,0.011904761904761904,0.04523809523809524,21.0,R
Jason Foley,16.43835616438356,8.21917808219178,0.0,0.0,0.3424657534246575,0.1917808219178082,0.0410958904109589,0.0136986301369863,0.0136986301369863,4.5625,R
Javier Assad,16.082474226804127,6.804123711340206,0.264,0.43099999999999994,0.29690721649484536,0.14845360824742268,0.02268041237113402,0.006185567010309278,0.03711340206185567,15.090909090909092,R
Jayden Murray,17.72151898734177,11.39240506329114,0.0,0.0,0.43037974683544306,0.189873417721519,0.08860759493670886,0.0,0.0379746835443038,7.9,R
Jeff Hoffman,32.10084033613445,9.411764705882353,0.2047038391224863,0.3690237659963437,0.3092436974789916,0.11092436974789915,0.047058823529411764,0.0033613445378151263,0.03361344537815126,4.193548387096774,R
Jeffrey Springs,18.71530531324346,8.24742268041237,0.2511728786677241,0.44099524187153055,0.3148295003965107,0.13005551149881048,0.045995241871530534,0.0031720856463124504,0.04837430610626487,21.92,L
Jeremiah Estrada,33.56009070294784,10.204081632653061,0.182,0.325,0.29024943310657597,0.12018140589569161,0.027210884353741496,0.0022675736961451248,0.03174603174603175,3.8181818181818183,R
Jesús Luzardo,29.17789757412399,7.345013477088949,0.0,0.0,0.2917789757412399,0.14555256064690028,0.04245283018867924,0.0006738544474393531,0.020889487870619946,24.892857142857142,R
Jesús Tinoco,12.5,10.0,0.0,0.0,0.3125,0.1375,0.05,0.0125,0.0125,4.0,R
Jesse Scholtens,17.346938775510203,7.142857142857143,0.276,0.46599999999999997,0.32142857142857145,0.1326530612244898,0.04591836734693878,0.00510204081632653,0.05102040816326531,17.818181818181817,R
Jhoan Duran,30.8300395256917,6.324110671936759,0.20171428571428573,0.2761142857142857,0.28063241106719367,0.17193675889328064,0.023715415019762844,0.0,0.007905138339920948,3.9038461538461537,R
Jimmy Herget,22.181146025878004,9.057301293900185,0.22417190388170052,0.36670240295748613,0.32532347504621073,0.14048059149722736,0.04805914972273567,0.0036968576709796672,0.024029574861367836,4.409090909090909,R
JoJo Romero,22.098214285714285,10.044642857142858,0.23723214285714286,0.3796183035714286,0.3125,0.14508928571428573,0.03571428571428571,0.002232142857142857,0.015625,4.195652173913044,L
Joe Boyle,25.732899022801302,12.052117263843648,0.218,0.378,0.3127035830618892,0.10097719869706841,0.05863192182410423,0.0,0.02280130293159609,20.25,R
Joe Mantiply,21.794871794871796,5.128205128205128,0.0,0.0,0.3076923076923077,0.1794871794871795,0.038461538461538464,0.0,0.02564102564102564,4.333333333333333,L
Joe Ross,17.105263157894736,7.894736842105263,0.286,0.52,0.34210526315789475,0.13596491228070176,0.07456140350877193,0.0043859649122807015,0.03508771929824561,6.162162162162162,R
Joe Ryan,27.392739273927393,5.445544554455446,0.21547277227722775,0.39397937293729374,0.27805280528052806,0.12376237623762376,0.04950495049504951,0.0008250825082508251,0.03547854785478548,22.73913043478261,R
Joel Kuhnel,14.012738853503185,7.643312101910828,0.0,0.0,0.35668789808917195,0.17197452229299362,0.044585987261146494,0.0,0.03821656050955414,4.485714285714286,R
Joel Payamps,20.512820512820515,7.6923076923076925,0.0,0.0,0.358974358974359,0.11965811965811966,0.07692307692307693,0.03418803418803419,0.03418803418803419,3.9,R
Joel Peguero,19.767441860465116,9.30232558139535,0.0,0.0,0.26744186046511625,0.11627906976744186,0.03488372093023256,0.0,0.023255813953488372,5.0588235294117645,R
Joey Cantillo,25.461613216715257,11.273080660835763,0.2302121807465619,0.36757563850687625,0.32653061224489793,0.1379980563654033,0.04470359572400389,0.001943634596695821,0.026239067055393587,21.275862068965516,L
Joey Lucchesi,18.787878787878785,7.2727272727272725,0.0,0.0,0.296969696969697,0.13333333333333333,0.048484848484848485,0.006060606060606061,0.024242424242424242,4.342105263157895,R
Joey Wentz,20.81447963800905,9.728506787330316,0.257,0.421,0.34841628959276016,0.18099547511312217,0.033936651583710405,0.00904977375565611,0.024886877828054297,11.333333333333334,R
Johan Oviedo,24.705882352941178,13.529411764705882,0.0,0.0,0.3058823529411765,0.09411764705882353,0.023529411764705882,0.0,0.03529411764705882,18.88888888888889,R
John Brebbia,22.608695652173914,10.434782608695652,0.0,0.0,0.3826086956521739,0.1391304347826087,0.06086956521739131,0.0,0.043478260869565216,5.2272727272727275,R
John Curtiss,17.02127659574468,3.546099290780142,0.0,0.0,0.24113475177304963,0.11347517730496454,0.05673758865248227,0.0,0.03546099290780142,4.7,R
John King,14.558472553699284,7.398568019093079,0.26131980906921237,0.4236038186157518,0.31742243436754175,0.15990453460620524,0.03579952267303102,0.0023866348448687348,0.03579952267303103,3.94,L
John Schreiber,20.8067940552017,8.704883227176222,0.24893630573248407,0.41556263269639065,0.29936305732484075,0.12526539278131635,0.044585987261146494,0.0021231422505307855,0.036093418259023353,3.6785714285714284,R
Jonah Tong,25.287356321839084,10.344827586206897,0.0,0.0,0.3793103448275862,0.1839080459770115,0.05747126436781609,0.0,0.034482758620689655,17.4,R
Jonathan Bowlan,28.8659793814433,7.989690721649485,0.191,0.311,0.27835051546391754,0.12628865979381443,0.030927835051546393,0.002577319587628866,0.030927835051546393,3.8518518518518516,R
Jonathan Cannon,18.4549356223176,8.15450643776824,0.271,0.485,0.34334763948497854,0.1459227467811159,0.0536480686695279,0.008583690987124463,0.0407725321888412,21.181818181818183,R
Jonathan Hernández,20.18348623853211,11.926605504587156,0.0,0.0,0.3119266055045872,0.11926605504587157,0.03669724770642202,0.0,0.03669724770642202,6.8125,R
Jonathan Loaisiga,18.413597733711047,5.949008498583569,0.226,0.337,0.29461756373937675,0.14447592067988668,0.05099150141643059,0.0,0.028328611898016998,3.7586206896551726,R
Jonathan Pintaro,25.252525252525253,13.131313131313133,0.0,0.0,0.32323232323232326,0.1111111111111111,0.020202020202020204,0.0,0.04040404040404041,6.6,R
Jordan Hicks,21.825396825396826,12.103174603174603,0.2433809523809524,0.33802380952380956,0.373015873015873,0.16071428571428573,0.047619047619047616,0.005952380952380952,0.01984126984126984,4.222222222222222,R
Jordan Leasure,28.530259365994237,10.951008645533141,0.19,0.348,0.2968299711815562,0.08357348703170028,0.04610951008645533,0.002881844380403458,0.05187319884726225,4.333333333333333,R
Jordan Montgomery,19.696969696969695,6.0606060606060606,0.0,0.0,0.3333333333333333,0.16666666666666666,0.045454545454545456,0.0,0.045454545454545456,9.428571428571429,R
Jordan Romano,25.41254125412541,10.231023102310232,0.0,0.0,0.33993399339933994,0.14521452145214522,0.0429042904290429,0.0,0.036303630363036306,3.8666666666666667,R
Jorge Alcala,23.73540856031128,11.673151750972762,0.236,0.428,0.377431906614786,0.14007782101167315,0.06614785992217899,0.0,0.05058365758754864,4.589285714285714,R
Jorge López,16.037735849056602,6.60377358490566,0.0,0.0,0.330188679245283,0.18867924528301888,0.018867924528301886,0.018867924528301886,0.009433962264150943,4.076923076923077,R
José Alvarado,26.956521739130434,8.695652173913043,0.0,0.0,0.34782608695652173,0.17101449275362318,0.028985507246376812,0.008695652173913044,0.02608695652173913,4.052631578947368,R
José Berríos,19.770773638968482,8.022922636103152,0.0,0.0,0.3194842406876791,0.14613180515759314,0.04297994269340974,0.0028653295128939827,0.03724928366762178,22.516129032258064,R
José Buttó,20.422535211267608,11.267605633802818,0.0,0.0,0.3380281690140845,0.14084507042253522,0.056338028169014086,0.007042253521126761,0.014084507042253521,5.163636363636364,R
José Castillo,20.13422818791946,9.395973154362416,0.0,0.0,0.38926174496644295,0.19463087248322147,0.04697986577181208,0.0,0.026845637583892617,5.137931034482759,R
José Fermin,26.47887323943662,12.394366197183098,0.0,0.0,0.3211267605633803,0.11267605633802817,0.030985915492957747,0.0,0.03943661971830986,4.613636363636363,R
José Ruiz,18.9873417721519,11.39240506329114,0.0,0.0,0.4050632911392405,0.16455696202531644,0.08860759493670886,0.0,0.0379746835443038,4.388888888888889,R
José Soriano,22.23042836041359,10.709010339734121,0.0,0.0,0.3249630723781389,0.1587887740029542,0.0310192023633678,0.0007385524372230429,0.019202363367799114,23.333333333333332,R
José Suarez,21.508379888268156,10.335195530726256,0.0,0.0,0.3547486033519553,0.164804469273743,0.05865921787709497,0.0,0.019553072625698324,6.155555555555556,R
José Ureña,13.877551020408163,9.387755102040817,0.0,0.0,0.33877551020408164,0.1346938775510204,0.061224489795918366,0.004081632653061225,0.0326530612244898,12.894736842105264,R
José Urquidy,18.181818181818183,5.454545454545454,0.0,0.0,0.35454545454545455,0.18181818181818182,0.07272727272727272,0.0,0.02727272727272727,12.222222222222221,R
Jose A. Ferrer,19.965576592082616,5.507745266781411,0.24978829604130812,0.3600774526678141,0.3287435456110155,0.18932874354561102,0.039586919104991396,0.0034423407917383822,0.0189328743545611,4.015625,L
